tID,accm_txn_complete_time
24698,2022-05-11 02:50:38 
11746,2022-05-10 14:52:29 
25322,2022-05-11 06:53:17 
23415,2022-05-10 06:42:48 
4090,2022-05-11 04:44:57 
25197,2022-05-10 00:48:36 
88,2022-05-11 21:57:34 
26330,2022-05-11 04:45:14 
21370,2022-05-11 15:57:48 
11777,2022-05-10 04:10:05 
421,2022-05-11 03:47:52 
16452,2022-05-10 04:45:03 
4334,2022-05-10 19:51:42 
12025,2022-05-11 00:03:41 
6206,2022-05-11 10:49:45 
12361,2022-05-10 12:15:51 
26272,2022-05-10 08:24:32 
5404,2022-05-10 04:40:57 
25316,2022-05-10 15:56:36 
6825,2022-05-10 03:19:18 
27367,2022-05-10 19:36:55 
27556,2022-05-11 03:43:19 
20188,2022-05-11 06:18:11 
24306,2022-05-10 06:32:51 
532,2022-05-10 06:13:13 
11570,2022-05-10 18:33:59 
20839,2022-05-10 20:03:15 
12846,2022-05-10 15:49:02 
2608,2022-05-11 11:51:55 
23511,2022-05-11 11:40:29 
5459,2022-05-10 08:31:15 
23336,2022-05-11 10:18:41 
5268,2022-05-10 15:05:37 
12022,2022-05-10 17:30:40 
9143,2022-05-11 10:25:48 
18237,2022-05-10 15:07:49 
226,2022-05-11 15:06:32 
4270,2022-05-11 06:40:45 
4407,2022-05-11 06:08:53 
11215,2022-05-10 00:47:08 
28154,2022-05-11 02:12:45 
8160,2022-05-11 19:04:10 
19664,2022-05-10 03:59:42 
27832,2022-05-11 12:42:55 
12719,2022-05-11 20:11:32 
14275,2022-05-10 18:50:41 
25185,2022-05-10 07:58:03 
15462,2022-05-10 01:20:01 
5883,2022-05-10 23:19:04 
28519,2022-05-11 16:21:48 
1453,2022-05-11 01:50:15 
572,2022-05-11 19:57:00 
25353,2022-05-11 09:58:18 
12551,2022-05-10 02:09:26 
2570,2022-05-10 12:37:20 
26761,2022-05-10 09:40:16 
21205,2022-05-10 15:40:49 
9579,2022-05-10 18:38:10 
24880,2022-05-11 09:15:56 
16635,2022-05-10 04:22:47 
28750,2022-05-11 20:29:23 
29216,2022-05-11 20:37:07 
4943,2022-05-11 14:52:12 
27063,2022-05-11 14:48:43 
13171,2022-05-11 09:33:55 
21253,2022-05-10 07:06:40 
17191,2022-05-10 13:15:56 
13620,2022-05-11 02:45:05 
5604,2022-05-11 10:06:09 
16175,2022-05-11 11:17:18 
6578,2022-05-10 03:46:56 
15447,2022-05-11 06:35:05 
27757,2022-05-10 17:36:59 
11051,2022-05-10 05:31:09 
7786,2022-05-10 22:50:39 
18533,2022-05-10 00:59:43 
3039,2022-05-11 06:40:30 
17329,2022-05-11 19:45:10 
23546,2022-05-11 10:40:19 
15523,2022-05-11 20:33:21 
9937,2022-05-11 20:30:03 
7943,2022-05-10 18:06:51 
9095,2022-05-11 11:58:20 
23706,2022-05-11 23:00:53 
26589,2022-05-10 08:52:38 
19711,2022-05-10 14:52:17 
211,2022-05-11 13:41:44 
13672,2022-05-11 06:45:39 
18742,2022-05-11 18:40:53 
12282,2022-05-10 14:46:00 
24940,2022-05-11 07:59:18 
17091,2022-05-11 22:52:34 
23647,2022-05-11 04:33:38 
19023,2022-05-10 06:06:53 
12815,2022-05-10 02:36:04 
961,2022-05-10 04:25:44 
1214,2022-05-10 06:03:29 
6000,2022-05-11 22:40:27 
10100,2022-05-11 03:49:49 
20909,2022-05-10 00:13:06 
1021,2022-05-10 22:28:39 
4578,2022-05-10 12:39:03 
8507,2022-05-11 01:45:39 
9928,2022-05-11 04:24:11 
3088,2022-05-11 22:07:30 
16795,2022-05-11 19:38:22 
8258,2022-05-11 12:12:54 
22374,2022-05-11 17:02:49 
20442,2022-05-10 20:41:34 
21245,2022-05-10 08:01:23 
28171,2022-05-11 07:02:35 
18331,2022-05-10 14:20:40 
28950,2022-05-10 04:41:49 
3652,2022-05-10 11:08:36 
19552,2022-05-11 01:34:17 
15739,2022-05-11 11:16:38 
7028,2022-05-10 03:39:43 
7093,2022-05-11 14:42:27 
150,2022-05-10 05:14:34 
2210,2022-05-10 02:46:03 
26579,2022-05-10 17:57:16 
17719,2022-05-10 12:42:35 
13824,2022-05-11 18:02:53 
22506,2022-05-11 21:57:20 
14340,2022-05-11 23:13:03 
1557,2022-05-11 01:00:12 
5066,2022-05-10 07:14:44 
12515,2022-05-10 04:17:37 
22199,2022-05-10 16:22:36 
14141,2022-05-10 07:06:19 
6996,2022-05-10 08:26:45 
11296,2022-05-10 22:34:14 
20698,2022-05-10 22:27:03 
27577,2022-05-11 22:25:38 
16080,2022-05-10 23:52:11 
17819,2022-05-11 04:15:36 
26946,2022-05-10 07:06:26 
18993,2022-05-11 22:47:51 
1075,2022-05-11 06:24:32 
3548,2022-05-10 15:53:38 
29059,2022-05-10 23:21:10 
1599,2022-05-10 10:46:07 
20323,2022-05-11 11:01:28 
5411,2022-05-10 13:21:18 
11898,2022-05-11 19:17:16 
17638,2022-05-10 01:12:35 
18341,2022-05-11 13:17:22 
11139,2022-05-10 23:27:36 
24202,2022-05-10 13:51:45 
13422,2022-05-11 13:01:21 
14416,2022-05-11 22:59:10 
16087,2022-05-11 04:13:17 
29839,2022-05-11 17:11:28 
19559,2022-05-11 03:23:02 
29450,2022-05-11 10:36:35 
17936,2022-05-10 03:10:57 
22047,2022-05-10 17:27:56 
23420,2022-05-11 16:26:43 
3132,2022-05-11 13:33:09 
12134,2022-05-10 16:15:14 
26026,2022-05-11 09:00:28 
5468,2022-05-10 05:17:07 
13067,2022-05-11 18:14:41 
2243,2022-05-10 04:31:51 
3564,2022-05-11 03:52:40 
7318,2022-05-11 13:00:59 
2973,2022-05-10 07:17:06 
16819,2022-05-11 00:35:04 
6421,2022-05-11 10:22:36 
11353,2022-05-10 12:17:12 
2240,2022-05-10 18:37:08 
15805,2022-05-11 06:08:10 
28534,2022-05-11 14:47:23 
2980,2022-05-11 05:37:04 
660,2022-05-11 12:34:01 
3337,2022-05-10 20:25:09 
27637,2022-05-11 15:40:29 
967,2022-05-11 04:10:51 
29494,2022-05-10 05:44:45 
28900,2022-05-11 10:10:34 
26830,2022-05-11 15:34:45 
17716,2022-05-11 02:49:55 
25857,2022-05-11 06:15:13 
25633,2022-05-11 23:58:29 
3351,2022-05-10 15:57:29 
28022,2022-05-10 20:44:31 
23638,2022-05-10 11:59:59 
24197,2022-05-11 08:03:45 
6356,2022-05-11 02:57:45 
19608,2022-05-11 14:24:40 
6792,2022-05-11 19:59:09 
3193,2022-05-11 22:07:21 
21712,2022-05-11 04:00:27 
14822,2022-05-11 11:23:12 
18093,2022-05-11 20:11:13 
9885,2022-05-11 08:46:16 
29296,2022-05-10 11:03:45 
2313,2022-05-10 09:38:15 
12409,2022-05-10 04:06:28 
16552,2022-05-10 02:31:47 
29422,2022-05-10 09:31:44 
3200,2022-05-10 04:18:34 
253,2022-05-11 07:38:26 
4267,2022-05-10 12:02:33 
4628,2022-05-11 10:27:47 
12841,2022-05-10 10:51:53 
4226,2022-05-10 11:13:41 
11104,2022-05-11 02:33:02 
3650,2022-05-11 04:42:12 
29232,2022-05-10 05:12:02 
22334,2022-05-11 03:16:14 
18954,2022-05-11 06:54:23 
1226,2022-05-10 18:04:23 
22931,2022-05-11 15:22:24 
8604,2022-05-11 10:32:17 
2436,2022-05-10 16:00:04 
18427,2022-05-10 20:02:50 
28495,2022-05-10 23:24:45 
29485,2022-05-11 22:49:18 
27391,2022-05-11 18:12:12 
876,2022-05-10 11:25:26 
19783,2022-05-10 16:48:23 
10226,2022-05-10 22:43:18 
23489,2022-05-11 17:01:11 
5618,2022-05-11 18:13:28 
19883,2022-05-10 01:11:53 
11227,2022-05-11 12:40:51 
15098,2022-05-11 05:03:40 
18500,2022-05-10 04:50:20 
1145,2022-05-10 17:56:15 
22319,2022-05-11 16:44:05 
959,2022-05-11 01:16:25 
1966,2022-05-11 17:34:55 
22734,2022-05-11 11:29:36 
22759,2022-05-10 23:54:12 
22261,2022-05-10 02:49:27 
1044,2022-05-11 19:03:29 
6095,2022-05-10 03:55:41 
6035,2022-05-10 22:12:17 
19674,2022-05-11 19:15:10 
10936,2022-05-10 15:56:18 
7296,2022-05-11 17:51:26 
10833,2022-05-10 13:53:05 
20217,2022-05-10 08:28:43 
18323,2022-05-10 21:12:33 
26691,2022-05-10 01:25:33 
8024,2022-05-10 22:22:39 
18272,2022-05-10 20:26:35 
22478,2022-05-11 12:27:16 
26407,2022-05-11 13:51:01 
22989,2022-05-10 05:11:16 
14020,2022-05-11 11:05:31 
21660,2022-05-10 09:47:25 
13497,2022-05-10 17:34:17 
27529,2022-05-10 12:41:20 
7940,2022-05-11 02:59:48 
26606,2022-05-10 19:13:24 
26611,2022-05-10 11:02:32 
29131,2022-05-11 09:41:32 
9152,2022-05-10 12:52:10 
15725,2022-05-11 18:47:23 
16950,2022-05-10 02:53:53 
6098,2022-05-11 14:59:17 
22132,2022-05-10 23:36:25 
7039,2022-05-10 04:35:22 
16513,2022-05-11 06:31:33 
2052,2022-05-11 00:02:31 
2129,2022-05-11 08:50:57 
3610,2022-05-11 16:36:02 
23501,2022-05-11 03:37:15 
22459,2022-05-10 16:59:00 
17450,2022-05-10 20:27:40 
14267,2022-05-11 21:34:39 
1364,2022-05-10 08:30:50 
20940,2022-05-11 01:25:59 
26895,2022-05-11 01:00:39 
2064,2022-05-11 10:00:02 
2751,2022-05-10 02:55:43 
23124,2022-05-11 02:15:09 
2040,2022-05-11 04:59:00 
640,2022-05-10 20:07:30 
5887,2022-05-10 10:53:11 
7775,2022-05-11 08:41:07 
14355,2022-05-11 16:14:15 
19098,2022-05-10 21:38:47 
16612,2022-05-10 04:29:34 
21523,2022-05-11 12:37:13 
27067,2022-05-11 07:36:21 
10662,2022-05-10 02:58:16 
21373,2022-05-10 16:53:12 
10613,2022-05-10 21:17:08 
13752,2022-05-10 07:17:15 
24685,2022-05-11 10:11:25 
28459,2022-05-11 05:36:10 
24515,2022-05-10 12:09:31 
26248,2022-05-11 18:11:32 
12774,2022-05-11 19:06:47 
29004,2022-05-11 17:13:06 
18924,2022-05-10 22:27:25 
2620,2022-05-11 23:13:29 
10881,2022-05-11 20:50:59 
23452,2022-05-11 04:27:29 
3655,2022-05-11 03:00:07 
2328,2022-05-11 17:51:29 
23191,2022-05-10 07:14:30 
23821,2022-05-11 15:04:58 
19778,2022-05-11 23:10:03 
6433,2022-05-10 08:12:55 
14671,2022-05-10 21:37:04 
25904,2022-05-11 11:48:43 
3882,2022-05-10 04:43:47 
27506,2022-05-10 09:21:59 
18216,2022-05-10 11:20:20 
16358,2022-05-10 06:40:10 
8479,2022-05-10 05:12:35 
11376,2022-05-10 13:11:36 
25186,2022-05-11 08:12:50 
5312,2022-05-11 18:43:19 
16693,2022-05-10 12:25:04 
7888,2022-05-10 15:52:25 
23937,2022-05-10 01:31:16 
15656,2022-05-11 13:20:04 
3390,2022-05-10 01:17:20 
10768,2022-05-11 08:52:42 
16501,2022-05-10 08:32:39 
7085,2022-05-11 15:05:53 
15887,2022-05-11 05:56:03 
2574,2022-05-10 15:14:10 
2026,2022-05-11 16:00:15 
7470,2022-05-11 09:41:27 
17607,2022-05-11 14:18:02 
2521,2022-05-11 11:19:23 
15288,2022-05-11 05:25:51 
16933,2022-05-10 04:59:46 
5626,2022-05-11 07:18:15 
23509,2022-05-10 21:02:29 
27518,2022-05-10 23:20:55 
10852,2022-05-10 16:06:36 
14134,2022-05-11 07:39:47 
18965,2022-05-10 13:31:45 
21459,2022-05-10 10:40:09 
8089,2022-05-11 10:44:15 
21118,2022-05-11 23:44:53 
11661,2022-05-11 15:02:06 
18339,2022-05-10 04:13:18 
20582,2022-05-11 06:19:45 
16920,2022-05-11 16:31:34 
23424,2022-05-11 23:46:59 
14045,2022-05-10 02:45:10 
29691,2022-05-11 11:48:51 
7605,2022-05-11 13:37:47 
8369,2022-05-10 06:27:16 
7392,2022-05-11 16:39:38 
25065,2022-05-11 03:59:43 
23346,2022-05-10 14:02:30 
28854,2022-05-10 11:10:43 
4614,2022-05-11 10:35:31 
29126,2022-05-11 01:11:01 
18726,2022-05-10 17:44:25 
22137,2022-05-10 05:43:33 
4286,2022-05-11 22:59:54 
22393,2022-05-10 12:46:48 
5915,2022-05-10 17:16:37 
18125,2022-05-10 14:10:22 
10214,2022-05-10 06:09:43 
20977,2022-05-10 03:38:10 
26134,2022-05-10 15:36:13 
23587,2022-05-10 15:05:30 
23570,2022-05-11 11:11:44 
28558,2022-05-10 06:47:18 
2644,2022-05-11 21:03:11 
21983,2022-05-11 04:19:36 
29575,2022-05-10 23:35:18 
18404,2022-05-11 05:22:22 
25637,2022-05-10 13:12:02 
8014,2022-05-10 07:43:11 
4888,2022-05-11 19:50:00 
13821,2022-05-10 01:14:37 
6999,2022-05-10 00:51:56 
27351,2022-05-11 12:56:51 
17355,2022-05-11 08:42:56 
2108,2022-05-11 18:57:24 
18617,2022-05-10 13:49:01 
19301,2022-05-11 04:06:13 
6499,2022-05-11 02:54:16 
12111,2022-05-10 20:52:12 
10634,2022-05-11 10:48:59 
5259,2022-05-10 17:24:00 
22230,2022-05-10 11:55:13 
11758,2022-05-11 00:04:20 
27909,2022-05-11 04:12:03 
3909,2022-05-10 20:21:44 
27204,2022-05-10 11:54:20 
26356,2022-05-11 06:31:36 
20879,2022-05-10 09:37:26 
29382,2022-05-10 19:38:36 
18682,2022-05-11 21:37:21 
17294,2022-05-11 02:33:58 
5625,2022-05-10 18:59:32 
25786,2022-05-10 21:25:21 
7127,2022-05-11 13:12:07 
7191,2022-05-10 11:34:37 
14427,2022-05-11 14:09:42 
17059,2022-05-11 21:15:59 
15219,2022-05-11 17:47:04 
12703,2022-05-11 01:05:46 
14672,2022-05-10 13:00:39 
21761,2022-05-10 18:09:24 
4577,2022-05-10 20:39:06 
11387,2022-05-11 09:09:41 
23088,2022-05-11 12:58:59 
22982,2022-05-11 13:19:29 
6491,2022-05-10 19:45:18 
6296,2022-05-11 20:04:56 
23181,2022-05-11 14:35:27 
352,2022-05-10 16:47:55 
7874,2022-05-10 05:39:19 
16830,2022-05-10 09:57:55 
3486,2022-05-11 09:34:28 
28843,2022-05-10 16:04:13 
12017,2022-05-11 22:52:04 
1838,2022-05-10 17:57:42 
26143,2022-05-11 16:02:35 
10647,2022-05-11 07:19:31 
10153,2022-05-11 20:24:36 
20995,2022-05-11 00:28:22 
9991,2022-05-11 10:30:54 
27095,2022-05-10 19:10:58 
17567,2022-05-11 10:23:02 
1697,2022-05-10 03:22:36 
9030,2022-05-11 22:01:58 
22670,2022-05-10 10:22:38 
1923,2022-05-11 23:05:00 
21619,2022-05-10 20:59:43 
6886,2022-05-11 23:28:53 
28076,2022-05-11 01:21:24 
20691,2022-05-10 02:10:49 
9023,2022-05-11 15:51:56 
8860,2022-05-11 14:15:35 
976,2022-05-11 05:12:53 
5669,2022-05-10 17:22:47 
17657,2022-05-11 13:16:09 
24252,2022-05-10 02:16:12 
15040,2022-05-11 08:39:15 
20396,2022-05-10 04:18:29 
5067,2022-05-10 19:55:18 
16881,2022-05-11 00:01:30 
6300,2022-05-10 00:39:56 
10572,2022-05-10 11:32:55 
29328,2022-05-11 14:07:35 
27359,2022-05-11 14:01:44 
1596,2022-05-11 13:42:08 
21699,2022-05-10 21:14:15 
12275,2022-05-10 08:46:29 
12512,2022-05-10 23:31:15 
2685,2022-05-10 05:39:27 
12046,2022-05-11 13:06:03 
27076,2022-05-10 23:11:46 
11645,2022-05-10 17:15:04 
28140,2022-05-11 03:48:16 
29136,2022-05-11 11:24:07 
5096,2022-05-10 08:44:19 
10282,2022-05-11 17:23:01 
991,2022-05-11 07:10:51 
7375,2022-05-10 16:26:22 
6569,2022-05-11 23:12:25 
24627,2022-05-11 08:37:12 
6533,2022-05-10 03:16:34 
27707,2022-05-11 21:04:08 
18303,2022-05-10 09:13:58 
14564,2022-05-10 20:45:14 
2597,2022-05-11 01:10:09 
7342,2022-05-10 05:39:58 
4732,2022-05-11 22:08:54 
705,2022-05-11 05:45:00 
362,2022-05-10 13:00:14 
11339,2022-05-10 12:17:13 
23105,2022-05-10 08:17:35 
12031,2022-05-11 23:11:46 
21680,2022-05-11 08:41:38 
25236,2022-05-11 21:37:50 
22256,2022-05-10 22:04:31 
25041,2022-05-11 15:00:37 
14502,2022-05-10 12:50:01 
28690,2022-05-11 02:20:28 
23278,2022-05-11 10:26:44 
2357,2022-05-11 08:14:03 
27498,2022-05-11 09:07:34 
18123,2022-05-11 22:54:41 
29085,2022-05-10 15:24:28 
25301,2022-05-11 16:36:21 
10218,2022-05-11 02:15:42 
14832,2022-05-11 03:25:00 
28189,2022-05-11 17:21:02 
24670,2022-05-11 05:27:08 
10342,2022-05-10 23:05:04 
2699,2022-05-10 10:47:13 
26690,2022-05-10 07:49:13 
19729,2022-05-10 05:55:53 
15588,2022-05-11 22:18:33 
28410,2022-05-10 03:35:15 
8162,2022-05-10 14:11:07 
14031,2022-05-10 04:58:40 
679,2022-05-11 22:58:26 
4000,2022-05-11 09:35:50 
18214,2022-05-10 07:45:52 
12026,2022-05-10 01:07:43 
13555,2022-05-11 15:46:12 
2389,2022-05-10 15:58:29 
4039,2022-05-11 11:40:15 
14135,2022-05-10 03:26:52 
2317,2022-05-11 04:14:26 
26066,2022-05-10 13:19:59 
7937,2022-05-10 10:59:01 
4520,2022-05-11 23:59:42 
2918,2022-05-11 19:06:48 
9666,2022-05-11 01:11:20 
20846,2022-05-10 14:41:21 
16631,2022-05-10 22:53:03 
725,2022-05-11 19:22:30 
23791,2022-05-10 23:57:50 
11779,2022-05-10 05:34:27 
4990,2022-05-10 04:37:22 
13847,2022-05-11 05:32:23 
23433,2022-05-10 15:09:54 
14504,2022-05-10 03:15:04 
13863,2022-05-11 16:59:02 
9470,2022-05-10 21:48:50 
27224,2022-05-11 20:25:58 
8724,2022-05-10 17:08:22 
12674,2022-05-10 01:00:13 
1626,2022-05-11 18:47:53 
23266,2022-05-10 00:09:57 
22345,2022-05-11 20:20:50 
11333,2022-05-11 08:09:38 
29943,2022-05-10 09:32:31 
13355,2022-05-11 14:18:11 
8148,2022-05-11 20:53:24 
2307,2022-05-10 11:13:45 
10434,2022-05-10 09:20:03 
21768,2022-05-10 18:03:24 
1825,2022-05-11 07:58:04 
3936,2022-05-10 16:51:04 
12318,2022-05-11 16:16:57 
18852,2022-05-11 07:16:36 
22228,2022-05-10 22:07:23 
7070,2022-05-10 23:53:54 
6445,2022-05-11 02:37:15 
12339,2022-05-11 07:34:58 
9860,2022-05-10 02:15:21 
15272,2022-05-10 12:46:31 
23398,2022-05-10 13:16:53 
25017,2022-05-10 18:52:57 
4551,2022-05-10 00:08:43 
9344,2022-05-10 12:11:39 
21361,2022-05-10 02:45:13 
7634,2022-05-11 15:34:16 
13843,2022-05-11 08:28:11 
26350,2022-05-11 13:56:23 
1079,2022-05-10 13:06:37 
25529,2022-05-11 13:57:45 
6338,2022-05-11 01:42:41 
25477,2022-05-10 09:08:12 
4379,2022-05-10 11:26:45 
13148,2022-05-11 05:57:15 
10953,2022-05-11 11:45:48 
18028,2022-05-11 07:52:10 
1001,2022-05-10 02:17:57 
8332,2022-05-11 15:56:01 
6864,2022-05-11 18:21:49 
8714,2022-05-10 12:49:17 
23325,2022-05-10 18:53:12 
6834,2022-05-10 15:14:00 
10830,2022-05-10 14:42:05 
1546,2022-05-10 13:27:18 
16866,2022-05-11 12:14:26 
10733,2022-05-10 04:26:00 
2738,2022-05-11 22:04:49 
12486,2022-05-10 22:11:44 
3090,2022-05-11 03:53:41 
6889,2022-05-11 00:17:50 
14512,2022-05-10 07:04:21 
29626,2022-05-11 04:42:33 
15941,2022-05-10 08:07:03 
11638,2022-05-11 22:28:58 
12765,2022-05-10 10:45:28 
3279,2022-05-10 12:08:42 
7858,2022-05-10 22:58:49 
22545,2022-05-10 22:53:20 
2934,2022-05-11 03:38:49 
13820,2022-05-10 22:02:36 
3839,2022-05-10 03:46:59 
7018,2022-05-10 16:53:39 
17696,2022-05-10 07:34:54 
9706,2022-05-11 19:48:52 
16314,2022-05-11 05:39:53 
6862,2022-05-10 09:41:43 
24112,2022-05-11 16:29:51 
19233,2022-05-11 00:47:48 
19058,2022-05-11 06:09:14 
20807,2022-05-10 08:24:14 
25634,2022-05-11 06:43:54 
19616,2022-05-10 14:24:41 
16138,2022-05-10 07:59:02 
29549,2022-05-10 17:38:34 
20534,2022-05-10 07:55:32 
5600,2022-05-10 15:12:15 
25384,2022-05-10 07:04:22 
25530,2022-05-10 01:49:50 
13958,2022-05-10 18:01:49 
23451,2022-05-11 17:20:31 
14929,2022-05-10 13:04:08 
23888,2022-05-10 23:50:51 
18023,2022-05-11 08:07:17 
7483,2022-05-10 02:04:38 
24103,2022-05-11 02:20:40 
16372,2022-05-10 11:26:45 
5173,2022-05-11 08:17:20 
27196,2022-05-10 17:35:02 
25426,2022-05-11 15:46:43 
6890,2022-05-10 01:12:19 
2173,2022-05-10 16:14:34 
7871,2022-05-10 16:27:17 
13146,2022-05-11 03:38:55 
11938,2022-05-11 17:24:57 
12874,2022-05-11 17:52:09 
23657,2022-05-11 18:53:24 
10529,2022-05-10 19:56:21 
3544,2022-05-11 22:32:17 
2151,2022-05-11 10:15:04 
23386,2022-05-11 08:55:12 
23318,2022-05-11 07:26:01 
22108,2022-05-10 20:29:07 
3683,2022-05-11 02:48:13 
19976,2022-05-11 19:20:59 
1159,2022-05-10 21:53:31 
5238,2022-05-11 11:08:44 
8837,2022-05-10 10:44:24 
27970,2022-05-11 09:42:40 
16444,2022-05-10 01:34:38 
29460,2022-05-10 23:06:35 
10142,2022-05-11 05:51:38 
2579,2022-05-10 11:10:54 
1708,2022-05-11 00:00:02 
21793,2022-05-10 05:32:58 
14096,2022-05-11 13:18:56 
29238,2022-05-10 11:09:56 
6050,2022-05-10 15:42:14 
10257,2022-05-10 08:22:58 
29072,2022-05-11 08:04:41 
25983,2022-05-11 12:34:46 
6634,2022-05-11 23:14:54 
18579,2022-05-10 12:07:54 
3919,2022-05-10 06:41:06 
21005,2022-05-10 07:03:02 
15893,2022-05-11 14:44:59 
23017,2022-05-11 21:05:08 
23875,2022-05-11 02:02:14 
16722,2022-05-11 14:17:48 
8273,2022-05-11 01:31:44 
180,2022-05-11 04:18:09 
8989,2022-05-11 16:34:34 
4787,2022-05-10 10:50:30 
10567,2022-05-11 09:40:22 
13344,2022-05-11 14:55:30 
25303,2022-05-11 14:51:55 
22378,2022-05-10 20:20:02 
3939,2022-05-11 13:10:16 
19960,2022-05-11 14:16:14 
22391,2022-05-11 15:38:13 
19476,2022-05-11 15:10:07 
14090,2022-05-10 02:48:41 
28453,2022-05-10 13:00:50 
27715,2022-05-11 14:58:38 
22267,2022-05-11 20:20:28 
27519,2022-05-11 18:05:00 
17897,2022-05-10 18:46:11 
17893,2022-05-10 23:34:15 
3199,2022-05-10 18:47:33 
29458,2022-05-10 05:58:57 
28661,2022-05-11 17:38:31 
6574,2022-05-11 19:57:16 
3414,2022-05-10 20:03:03 
12331,2022-05-11 18:20:37 
16500,2022-05-10 11:20:48 
21650,2022-05-11 02:59:01 
3765,2022-05-10 05:31:27 
22262,2022-05-11 07:39:17 
18499,2022-05-10 11:16:59 
17515,2022-05-10 03:12:59 
6609,2022-05-11 00:02:27 
17542,2022-05-10 09:04:40 
29369,2022-05-10 02:18:19 
519,2022-05-11 07:58:00 
4325,2022-05-10 03:09:29 
29251,2022-05-10 23:13:48 
16030,2022-05-10 20:34:14 
28498,2022-05-11 08:16:52 
29563,2022-05-10 12:08:20 
6261,2022-05-10 00:31:19 
19591,2022-05-10 04:13:30 
5345,2022-05-11 05:41:32 
27635,2022-05-11 01:18:18 
10169,2022-05-11 12:10:50 
21867,2022-05-11 06:57:27 
14787,2022-05-11 03:07:47 
17159,2022-05-11 19:00:15 
503,2022-05-10 06:10:25 
941,2022-05-11 11:12:55 
2223,2022-05-11 05:14:33 
12150,2022-05-11 15:40:49 
10394,2022-05-10 11:52:46 
9865,2022-05-10 02:51:28 
4397,2022-05-10 04:40:34 
17519,2022-05-11 17:47:41 
1558,2022-05-11 02:52:20 
6376,2022-05-11 10:14:02 
16271,2022-05-11 20:02:44 
10262,2022-05-11 17:12:53 
16597,2022-05-10 01:17:16 
21751,2022-05-10 23:54:01 
19500,2022-05-10 20:51:23 
14062,2022-05-11 07:56:49 
9096,2022-05-10 09:05:54 
2445,2022-05-11 10:43:58 
12524,2022-05-10 15:53:24 
24947,2022-05-11 04:40:41 
26067,2022-05-11 18:56:03 
2194,2022-05-10 00:25:41 
7300,2022-05-11 14:34:06 
6393,2022-05-10 15:26:20 
21451,2022-05-10 07:19:57 
13797,2022-05-10 06:20:09 
10149,2022-05-11 16:58:25 
5112,2022-05-10 03:24:40 
16174,2022-05-10 05:40:48 
11699,2022-05-10 06:27:04 
16606,2022-05-10 14:09:03 
23279,2022-05-10 16:20:29 
13042,2022-05-11 08:04:33 
12287,2022-05-10 21:15:09 
20223,2022-05-10 06:34:50 
1936,2022-05-10 21:10:11 
27769,2022-05-10 04:30:46 
21352,2022-05-10 12:47:11 
584,2022-05-11 02:05:15 
21892,2022-05-10 08:22:25 
17283,2022-05-10 22:59:25 
16928,2022-05-10 14:44:05 
16782,2022-05-10 05:07:45 
11476,2022-05-10 06:15:48 
24435,2022-05-10 07:45:15 
11059,2022-05-11 11:59:00 
22128,2022-05-10 20:49:35 
23856,2022-05-11 07:55:14 
28624,2022-05-10 17:15:22 
26576,2022-05-11 17:48:39 
29473,2022-05-10 22:34:09 
14644,2022-05-11 04:28:10 
24629,2022-05-10 09:50:42 
1637,2022-05-11 10:43:42 
8516,2022-05-10 20:29:13 
5417,2022-05-10 09:25:32 
7924,2022-05-11 04:46:31 
21355,2022-05-10 22:02:10 
19052,2022-05-11 15:03:55 
16948,2022-05-10 17:44:52 
8904,2022-05-11 02:16:21 
27768,2022-05-10 11:28:18 
11073,2022-05-11 19:00:45 
760,2022-05-11 10:16:29 
11750,2022-05-11 19:33:39 
17610,2022-05-10 16:11:56 
14619,2022-05-11 16:28:13 
21423,2022-05-11 19:04:47 
5587,2022-05-10 20:58:54 
10810,2022-05-11 20:09:40 
26982,2022-05-10 06:52:30 
19174,2022-05-11 05:35:01 
21329,2022-05-10 15:07:52 
8109,2022-05-10 20:41:11 
17038,2022-05-10 16:18:46 
26728,2022-05-10 05:52:32 
27882,2022-05-10 12:28:48 
14511,2022-05-10 22:42:16 
4044,2022-05-11 03:11:07 
14578,2022-05-10 22:12:55 
25580,2022-05-11 01:41:54 
1717,2022-05-11 18:07:24 
23152,2022-05-11 14:50:54 
22617,2022-05-10 21:42:20 
25754,2022-05-11 10:13:35 
23597,2022-05-11 17:27:11 
1814,2022-05-11 18:44:23 
294,2022-05-10 23:26:27 
28007,2022-05-10 09:56:48 
25658,2022-05-11 00:42:32 
18252,2022-05-11 12:55:33 
2758,2022-05-11 09:45:03 
26160,2022-05-10 04:19:49 
17580,2022-05-11 00:25:47 
1188,2022-05-11 09:33:29 
29347,2022-05-10 14:11:59 
25455,2022-05-10 11:36:09 
9377,2022-05-11 04:41:20 
10536,2022-05-10 01:59:31 
27615,2022-05-10 16:10:29 
26926,2022-05-11 16:33:03 
20585,2022-05-11 16:10:35 
27677,2022-05-11 10:28:00 
16932,2022-05-10 11:45:16 
2550,2022-05-10 17:57:53 
28505,2022-05-10 12:22:53 
2588,2022-05-11 14:50:26 
11740,2022-05-10 00:33:03 
22191,2022-05-11 07:51:58 
5215,2022-05-10 13:41:36 
6196,2022-05-10 12:25:36 
29675,2022-05-11 01:43:09 
22727,2022-05-10 18:57:38 
23157,2022-05-11 03:11:25 
24863,2022-05-11 07:46:07 
13992,2022-05-11 09:44:07 
7227,2022-05-10 01:55:22 
