date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount,tID,id
1/28/2012,231,22801,1,78.01,0,0,23056,17302
1/28/2012,231,23160,1,12.11,-5.34,0,6622,17303
1/28/2012,231,24114,1,31.7,0,0,10769,17304
1/28/2012,231,24636,2,39.18,-17.1,0,19899,17306
1/28/2012,231,25152,2,71.24,-42.03,0,27461,17307
1/28/2012,231,25434,1,35.62,-10.33,0,8546,17310
1/28/2012,231,25604,1,35.26,0,0,3303,17312
1/28/2012,231,26599,1,8.9,-1.42,0,9395,17316
1/28/2012,231,26752,1,28.14,0,0,20836,17318
1/28/2012,231,28045,1,89.05,-35.26,0,1240,17319
1/28/2012,231,28196,1,35.26,-10.69,0,22095,17326
1/28/2012,231,28550,1,35.26,-24.93,0,14209,17329
1/28/2012,231,28939,2,133.93,-22.08,0,14128,17331
1/28/2012,231,29653,1,89.05,0,0,18450,17333
1/28/2012,231,30881,1,17.81,0,0,6734,17334
1/28/2012,231,31425,1,8.9,-1.42,0,29542,17336
1/28/2012,231,34047,1,59.49,-29.21,0,18029,17338
1/28/2012,231,35172,1,95.82,-10.69,0,21058,17339
1/28/2012,231,36030,2,17.81,-2.85,0,1579,17340
1/28/2012,231,53961,1,31.7,-7.12,0,22024,17341
1/28/2012,231,55331,1,31.7,-3.56,0,12302,17345
1/28/2012,231,55427,1,31.7,-7.12,0,20311,17346
1/28/2012,231,56638,2,237.59,-89.41,0,22436,17347
1/28/2012,231,56726,2,70.53,0,0,4595,17348
1/28/2012,231,57753,1,177.74,-53.43,0,9167,17349
1/28/2012,1159,32898,2,35.62,0,0,24062,17350
1/28/2012,1159,35063,1,38.83,0,0,26311,17354
1/28/2012,189,5922,1,142.12,-35.62,0,20013,17355
1/28/2012,189,9361,1,59.49,-29.21,0,8881,17356
1/28/2012,189,10090,1,53.43,-17.45,0,24610,17358
1/28/2012,189,12828,1,56.64,-10.69,0,20175,17359
1/28/2012,189,13174,1,35.26,0,0,12428,17361
1/28/2012,189,17453,2,284.25,0,0,13376,17367
1/28/2012,189,23574,1,71.24,-35.26,0,16980,17368
1/28/2012,189,29845,1,106.86,-35.26,0,29578,17369
1/28/2012,189,34047,1,59.49,-39.89,0,13131,17371
1/28/2012,189,35000,1,59.49,-25.65,0,9552,17373
1/28/2012,189,53515,1,118.97,-44.52,0,16391,17376
1/28/2012,1159,12521,1,59.49,-29.21,0,10892,17377
1/28/2012,1159,36831,1,21.02,-10.69,0,13151,17380
1/28/2012,1159,21256,1,31.35,-18.17,0,15539,17382
1/28/2012,1159,26576,1,106.5,-7.12,0,11055,17383
1/28/2012,1159,28539,1,295.29,0,0,274,17384
1/28/2012,1159,32457,1,31.35,-18.17,0,27276,17386
1/28/2012,1159,34047,1,59.49,-39.89,0,19238,17387
1/28/2012,519,6282,1,95.82,-10.69,0,3778,17390
1/28/2012,519,6311,2,159.93,-159.93,0,14876,17391
1/28/2012,519,6471,2,29.21,-2.85,0,23368,17393
1/28/2012,519,7594,1,60.55,-3.21,0,20057,17396
1/28/2012,519,9760,1,76.94,-36.69,0,17701,17397
1/28/2012,519,11103,1,35.26,-42.74,0,16672,17398
1/28/2012,519,12697,1,99.74,-6.77,0,8102,17399
1/28/2012,519,13917,1,60.55,-3.21,0,19725,17400
1/28/2012,519,15943,2,213.72,-70.53,0,12330,17402
1/28/2012,519,18974,1,199.12,-14.25,0,22745,17403
1/28/2012,519,19639,1,44.52,-4.99,0,22635,17406
1/28/2012,519,23274,1,60.55,-3.21,0,26729,17407
1/28/2012,519,28337,2,71.24,-63.4,0,28080,17408
1/28/2012,519,29812,4,178.1,-105.44,0,9814,17410
1/28/2012,519,30847,1,31.7,-3.56,0,17669,17412
1/28/2012,519,33118,3,43.81,-4.27,0,28971,17414
1/28/2012,519,36487,2,142.48,-120.4,0,29152,17415
1/28/2012,519,46752,1,47.37,-5.34,0,18989,17416
1/28/2012,519,54697,1,35.26,-42.74,0,25315,17417
1/28/2012,519,54889,2,213.72,-70.53,0,14240,17418
1/28/2012,519,56624,1,248.98,0,0,21671,17422
1/28/2012,17,9445,2,71.24,-27.78,0,20712,17423
1/28/2012,17,14115,2,284.25,-71.24,0,24279,17424
1/28/2012,17,15499,1,498.32,0,0,2741,17426
1/28/2012,17,17482,1,89.05,-17.45,0,3056,17427
1/28/2012,17,24178,1,195.55,0,0,10281,17428
1/28/2012,17,24340,1,59.49,-47.02,0,18451,17430
1/28/2012,17,25606,1,53.43,-17.45,0,9427,17431
1/28/2012,17,30891,3,212.65,0,0,1847,17432
1/28/2012,17,32790,1,35.62,-13.89,0,9670,17433
1/28/2012,17,34047,1,59.49,-17.81,0,21267,17435
1/28/2012,17,36843,1,45.95,0,0,2624,17437
1/28/2012,17,45520,1,66.97,-50.22,0,23547,17439
1/28/2012,17,53517,1,118.97,-44.52,0,17862,17440
1/28/2012,17,57313,1,35.26,0,0,69,17442
1/28/2012,441,31516,1,106.5,0,0,20703,17443
1/28/2012,441,32233,2,854.17,0,0,23915,17444
1/28/2012,730,23049,1,85.13,0,0,11932,17445
1/28/2012,730,34047,2,118.97,-58.42,0,28001,17446
1/28/2012,730,59444,1,106.5,0,0,5585,17448
1/28/2012,969,6198,1,59.49,-7.84,0,12185,17449
1/28/2012,969,7578,1,70.88,0,0,6778,17450
1/28/2012,969,7859,1,67.32,0,0,4837,17452
1/28/2012,969,11826,1,88.69,0,0,16798,17453
1/28/2012,969,14172,1,70.88,0,0,1208,17454
1/28/2012,969,14564,1,71.24,-24.58,0,23425,17455
1/28/2012,969,17108,1,71.24,-35.26,0,14337,17456
1/28/2012,969,17809,1,70.88,0,0,10383,17458
1/28/2012,969,20212,1,35.26,0,0,9489,17465
1/28/2012,969,22766,1,53.07,0,0,13989,17467
1/28/2012,969,24155,1,47.73,-16.03,0,21030,17468
1/28/2012,969,24897,2,138.21,-39.18,0,29798,17470
1/28/2012,969,27369,1,15.67,-5.34,0,18783,17472
1/28/2012,969,30048,1,135,-17.81,0,10994,17473
1/28/2012,969,37282,1,59.49,-7.84,0,2057,17474
1/28/2012,969,46202,1,15.67,-5.34,0,22826,17477
1/28/2012,969,46536,1,15.67,-5.34,0,4894,17478
1/28/2012,969,53785,1,71.24,-24.58,0,15231,17481
1/29/2012,1335,13467,1,102.94,-28.5,0,27846,17483
1/29/2012,1335,14262,1,71.24,-10.33,0,18001,17484
1/29/2012,1335,37085,1,142.12,0,0,11114,17485
1/29/2012,562,14849,1,33.48,-1.78,0,25863,17486
1/29/2012,562,18511,1,33.48,-1.78,0,16341,17488
1/29/2012,562,21998,1,33.48,-1.78,0,7522,17489
1/29/2012,562,24699,3,244.71,0,0,17161,17490
1/29/2012,562,26307,1,108.28,0,0,14478,17491
1/29/2012,562,34567,1,33.48,-1.78,0,26708,17492
1/29/2012,562,36683,1,33.48,-1.78,0,11248,17493
1/29/2012,562,9281,3,47.73,-5.7,0,11693,17495
1/29/2012,984,11198,1,17.81,-17.45,0,19662,17496
1/29/2012,984,36282,1,17.81,-17.45,0,11876,17497
1/29/2012,1157,32396,1,31.35,-18.17,0,15851,17498
1/29/2012,1157,33031,1,89.05,-17.45,0,7086,17500
1/29/2012,1157,51958,1,35.62,-28.14,0,22076,17502
1/29/2012,782,13171,1,157.08,0,0,4869,17504
1/29/2012,782,16152,1,92.26,0,0,22317,17505
1/28/2012,1049,13723,1,23.87,-11.75,0,14576,17506
1/28/2012,1049,29810,1,92.26,0,0,12775,17507
1/28/2012,160,4296,1,54.85,-23.15,0,19275,17508
1/28/2012,160,4863,3,106.86,-41.68,0,24067,17509
1/28/2012,160,6171,1,142.12,-14.25,0,14359,17510
1/28/2012,160,10801,1,63.76,0,0,16409,17512
1/28/2012,160,24832,2,142.48,-99.02,0,1117,17513
1/28/2012,160,27502,1,177.74,-71.24,0,13694,17514
1/28/2012,160,30604,1,70.88,0,0,22037,17515
1/28/2012,160,31778,1,35.62,-13.89,0,22003,17519
1/28/2012,160,35464,1,17.81,-17.45,0,24268,17520
1/28/2012,160,36966,1,142.12,-14.25,0,18659,17524
1/28/2012,160,45372,1,66.97,-50.22,0,12080,17527
1/28/2012,160,13665,2,23.87,0,0,4041,17529
1/28/2012,160,18190,3,75.87,-51.29,0,17675,17531
1/28/2012,160,23301,1,138.56,0,0,23162,17532
1/28/2012,160,27904,1,67.32,0,0,20136,17533
1/28/2012,160,28726,2,213.01,0,0,5383,17539
1/28/2012,160,30881,1,17.81,0,0,10518,17540
1/28/2012,160,45610,1,142.12,0,0,18813,17546
1/29/2012,1384,12265,1,120.75,0,0,21360,17549
1/29/2012,1384,13461,4,47.73,-22.08,0,470,17550
1/29/2012,1384,17415,1,35.62,-17.45,0,29666,17551
1/29/2012,245,4382,1,62.33,-22.8,0,23685,17552
1/29/2012,245,4820,1,35.26,-21.37,0,9267,17553
1/29/2012,245,5420,1,31.7,-28.5,0,2611,17557
1/29/2012,245,6188,1,89.05,-10.33,0,29720,17558
1/29/2012,245,7625,1,29.56,-12.82,0,1951,17559
1/29/2012,245,7986,2,106.86,-70.53,0,8935,17560
1/29/2012,245,8258,1,106.5,-14.25,0,7728,17561
1/29/2012,245,10335,1,135,-24.93,0,18870,17563
1/29/2012,245,10525,1,213.36,0,0,13486,17564
1/29/2012,245,10943,1,177.74,0,0,28098,17565
1/29/2012,245,10948,1,31.7,-28.5,0,19824,17566
1/29/2012,245,12301,1,89.05,-10.33,0,3386,17567
1/29/2012,245,13377,1,89.05,-24.58,0,12448,17568
1/29/2012,245,13461,1,12.11,-5.34,0,6123,17569
1/29/2012,245,13774,1,53.43,-13.89,0,17044,17570
1/29/2012,245,13918,1,67.32,0,0,8771,17572
1/29/2012,245,16499,1,70.88,0,0,16989,17576
1/29/2012,245,17397,1,89.05,-24.58,0,751,17579
1/29/2012,245,17474,1,49.51,0,0,27933,17581
1/29/2012,245,17537,1,89.05,-24.58,0,7263,17582
1/29/2012,245,17997,1,53.43,-42.39,0,8919,17583
1/29/2012,245,18051,1,70.88,0,0,19531,17584
1/29/2012,245,18273,1,89.05,-24.58,0,22009,17586
1/29/2012,245,18290,1,70.88,-71.24,0,28291,17587
1/29/2012,245,18998,1,77.3,-7.84,0,20770,17590
1/29/2012,245,19010,1,81.57,0,0,10903,17591
1/29/2012,245,19521,1,106.5,0,0,14022,17592
1/29/2012,245,19900,4,52.72,-31.35,0,23270,17593
1/29/2012,245,20944,1,106.5,0,0,18834,17594
1/29/2012,245,21059,1,71.24,-6.77,0,2809,17595
1/29/2012,245,21350,1,49.51,0,0,24789,17597
1/29/2012,245,23802,2,142.48,-49.16,0,21027,17598
1/29/2012,245,25148,1,142.12,0,0,3989,17601
1/29/2012,245,25301,1,78.01,0,0,9846,17604
1/29/2012,245,25393,1,65.54,-12.47,0,15612,17605
1/29/2012,245,27000,1,89.05,-17.45,0,22405,17606
1/29/2012,245,27054,1,35.62,-17.45,0,1427,17608
1/29/2012,245,27254,1,106.5,0,0,21836,17609
1/29/2012,245,27676,1,71.24,-53.07,0,18780,17611
1/29/2012,245,28149,1,77.3,-7.84,0,26988,17612
1/29/2012,245,28808,2,35.62,-20.66,0,4572,17613
1/29/2012,245,29578,1,35.26,-35.62,0,17135,17614
1/29/2012,245,29665,1,71.24,-53.07,0,2324,17615
1/29/2012,245,29920,1,89.05,-17.45,0,24618,17616
1/29/2012,245,30588,1,266.79,-17.81,0,9181,17618
1/29/2012,245,30658,1,138.56,0,0,28777,17620
1/29/2012,245,31095,1,52.36,-4.27,0,19634,17623
1/29/2012,245,31664,1,71.24,-31.7,0,5571,17625
1/29/2012,245,32034,1,53.43,-10.33,0,16602,17626
1/29/2012,245,32260,1,89.05,-17.45,0,17361,17627
1/29/2012,245,32281,3,178.1,-87.98,0,9575,17629
1/29/2012,245,32991,1,59.49,-11.4,0,8672,17630
1/29/2012,245,33608,1,82.99,0,0,16995,17631
1/29/2012,245,33823,2,77.65,0,0,3187,17634
1/29/2012,245,34494,1,30.63,-11.75,0,28219,17636
1/29/2012,245,34637,1,53.43,-10.33,0,27240,17638
1/29/2012,245,35556,1,28.14,-7.12,0,22372,17641
1/29/2012,245,36577,1,53.43,-10.33,0,24214,17642
1/29/2012,245,37271,1,106.5,0,0,17531,17643
1/29/2012,245,46001,1,163.5,0,0,14740,17644
1/29/2012,245,48619,1,63.76,0,0,12671,17645
1/29/2012,245,53880,2,142.48,-49.16,0,1207,17646
1/29/2012,245,56118,1,63.76,0,0,16658,17647
1/29/2012,245,59039,1,95.82,0,0,12904,17649
1/29/2012,1384,11928,2,198.76,0,0,6951,17650
1/29/2012,1384,17019,1,142.12,0,0,1197,17652
1/29/2012,1384,32010,1,102.94,0,0,28622,17655
1/29/2012,1384,32725,2,142.48,-34.91,0,15309,17657
1/29/2012,1384,56606,1,230.46,-89.76,0,26996,17658
1/29/2012,1300,11724,1,24.58,0,0,25448,17660
1/29/2012,714,4894,1,12.82,-3.21,0,658,17661
1/29/2012,714,13488,1,13.18,-2.85,0,24643,17662
1/29/2012,714,16744,1,12.82,-2.85,0,25535,17663
1/29/2012,714,28911,2,26,-5.7,0,10886,17664
1/29/2012,714,57898,2,31.7,0,0,16231,17666
1/29/2012,1457,8417,1,78.01,0,0,8165,17667
1/29/2012,1457,8629,1,70.88,-21.37,0,25437,17668
1/29/2012,1457,10091,1,53.07,0,0,4018,17669
1/29/2012,1457,11025,1,42.39,0,0,27408,17670
1/29/2012,1457,15481,1,138.56,0,0,5224,17675
1/29/2012,1457,24268,1,35.62,-6.77,0,6183,17676
1/29/2012,1457,25610,1,44.52,-15.67,0,5518,17677
1/29/2012,1457,27541,1,142.12,-53.43,0,14440,17680
1/29/2012,1457,28939,1,66.97,-11.04,0,28662,17681
1/29/2012,1457,28978,1,49.51,0,0,1684,17682
1/29/2012,1457,31367,1,35.26,-10.69,0,9329,17683
1/29/2012,1457,31949,2,34.91,-7.12,0,1973,17686
1/29/2012,1457,32679,1,53.43,-17.45,0,22155,17687
1/29/2012,1457,33079,1,35.26,-10.69,0,29507,17688
1/29/2012,1457,34536,1,63.76,0,0,8209,17693
1/29/2012,1457,34623,1,106.5,0,0,25035,17694
1/29/2012,1457,46637,1,70.88,-14.25,0,7269,17699
1/29/2012,1457,49830,1,124.31,0,0,5671,17701
1/29/2012,1457,51853,1,70.88,-7.12,0,14077,17702
1/29/2012,1457,51962,1,35.62,-10.33,0,18501,17703
1/29/2012,1457,57166,1,106.5,0,0,26602,17704
1/29/2012,1224,11366,1,605.18,-142.48,0,6534,17708
1/29/2012,642,7714,2,249.34,-34.91,0,19179,17709
1/29/2012,642,8235,2,160.29,-31.35,0,18779,17710
1/29/2012,642,11743,2,160.29,-31.35,0,26991,17711
1/29/2012,642,18779,1,173.47,-49.87,0,18787,17712
1/29/2012,642,26139,2,106.15,-35.62,0,67,17713
1/29/2012,642,26956,2,233.31,0,0,8149,17714
1/29/2012,642,28946,2,158.87,0,0,25122,17715
1/29/2012,642,34503,1,141.06,0,0,24205,17719
1/29/2012,642,53521,1,118.97,-44.52,0,8501,17720
1/29/2012,642,53524,2,237.23,-89.76,0,18796,17721
1/29/2012,293,8150,1,67.32,-56.99,0,27291,17722
1/29/2012,293,13174,1,35.26,0,0,2747,17723
1/29/2012,293,20645,1,348.36,-87.27,0,3159,17724
1/29/2012,293,46274,1,88.69,0,0,3018,17729
1/29/2012,328,26683,1,70.88,0,0,24855,17730
1/29/2012,328,46721,1,35.26,-10.69,0,4889,17732
1/29/2012,328,10673,2,71.24,-20.66,0,16036,17733
1/29/2012,328,21740,2,20.66,0,0,11381,17735
1/29/2012,328,36854,2,20.66,0,0,17958,17737
1/29/2012,67,14112,1,10.69,0,0,8854,17738
1/29/2012,67,14722,3,405,0,0,16456,17741
1/29/2012,67,28386,1,10.69,0,0,28736,17743
1/29/2012,67,57670,1,10.69,0,0,2829,17744
1/29/2012,607,12793,1,53.43,-24.58,0,13320,17747
1/29/2012,1274,9035,1,35.62,-10.33,0,9426,17748
1/29/2012,919,4881,1,106.5,-17.81,0,29390,17749
1/29/2012,919,22883,1,71.24,-35.26,0,22695,17750
1/29/2012,919,24651,1,31.7,0,0,8216,17752
1/29/2012,919,53521,1,118.97,-44.52,0,4179,17753
1/29/2012,919,53534,2,237.23,-89.76,0,12444,17754
1/29/2012,328,10673,2,71.24,-20.66,0,13315,17756
1/29/2012,328,6958,1,47.73,-8.9,0,14810,17758
1/29/2012,328,21511,1,95.82,0,0,25228,17761
1/29/2012,328,24490,3,105.79,-32.06,0,8497,17762
1/29/2012,328,28169,1,35.26,-10.69,0,27415,17763
1/29/2012,860,14226,1,89.05,-35.26,0,5347,17764
1/29/2012,860,20756,1,21.02,-7.12,0,4084,17765
1/29/2012,860,33830,1,66.97,-39.54,0,15837,17766
1/29/2012,1057,19135,1,48.8,-14.96,0,7796,17769
1/29/2012,1057,34834,1,248.98,-17.81,0,20834,17770
1/29/2012,1378,6494,1,42.39,0,0,15617,17771
1/29/2012,1378,8972,1,19.59,0,0,21163,17774
1/29/2012,1378,12266,1,351.93,0,0,611,17776
1/29/2012,1378,34008,2,418.18,0,0,29638,17777
1/29/2012,1378,60643,1,53.07,0,0,8420,17778
1/29/2012,1378,60672,1,49.51,0,0,18015,17779
1/29/2012,378,8533,1,89.05,-53.07,0,11935,17780
1/29/2012,378,14825,1,89.05,-60.2,0,13628,17781
1/29/2012,378,35123,1,85.13,0,0,16583,17782
1/29/2012,304,11830,1,49.51,0,0,17049,17786
1/29/2012,304,27584,1,284.6,0,0,7102,17787
1/29/2012,989,26926,1,102.59,0,0,16095,17789
1/29/2012,989,47652,1,134.64,0,0,29300,17791
1/29/2012,368,4833,1,88.69,0,0,18788,17792
1/29/2012,368,9281,4,65.54,-5.7,0,10652,17793
1/29/2012,368,11091,1,67.32,0,0,1820,17795
1/29/2012,368,12176,1,88.69,0,0,16749,17797
1/29/2012,368,13118,1,70.88,0,0,1252,17800
1/29/2012,368,19379,2,319.87,0,0,13839,17803
1/29/2012,368,21414,1,92.26,0,0,3191,17804
1/29/2012,368,29201,1,58.77,-33.48,0,2957,17807
1/29/2012,368,29291,1,127.88,-85.49,0,22206,17810
1/29/2012,368,30528,1,102.94,0,0,11209,17812
1/29/2012,368,47396,1,120.75,0,0,20295,17813
1/29/2012,368,50050,1,89.05,-17.45,0,16846,17815
1/29/2012,11,10950,1,99.38,0,0,20734,17817
1/29/2012,11,12502,2,81.57,0,0,227,17819
1/29/2012,11,12814,1,45.95,0,0,17020,17823
1/29/2012,11,13174,1,35.26,0,0,24254,17824
1/29/2012,11,17181,1,106.5,-35.62,0,27393,17825
1/29/2012,11,21329,4,69.82,0,0,11292,17826
1/29/2012,11,24613,1,118.97,-44.52,0,769,17829
1/29/2012,11,24961,1,45.95,0,0,5939,17830
1/29/2012,1337,8254,1,95.46,0,0,159,17831
1/29/2012,329,9154,1,74.45,0,0,4411,17832
1/29/2012,329,9436,6,527.89,-175.25,0,23454,17834
1/29/2012,329,11771,8,282.11,-142.48,0,28013,17836
1/29/2012,329,12974,1,102.94,0,0,5386,17838
1/29/2012,329,20808,1,142.12,0,0,21199,17840
1/29/2012,329,23960,1,71.24,-60.2,0,6404,17844
1/29/2012,329,24244,1,45.95,0,0,16781,17845
1/29/2012,329,24288,1,53.07,0,0,23572,17846
1/29/2012,329,25401,1,78.01,0,0,26644,17847
1/29/2012,329,26638,2,31.35,-10.69,0,15950,17848
1/29/2012,329,26830,1,53.07,0,0,12831,17850
1/29/2012,329,27174,1,38.83,0,0,29718,17851
1/29/2012,329,28751,1,142.12,0,0,21436,17854
1/29/2012,329,28939,2,133.93,-22.08,0,15009,17856
1/29/2012,329,34446,1,142.12,0,0,25498,17858
1/29/2012,329,45623,1,60.2,0,0,14095,17859
1/29/2012,329,49908,1,142.12,0,0,10002,17860
1/29/2012,329,53518,2,237.59,-89.41,0,8031,17862
1/29/2012,329,60468,1,320.22,0,0,7830,17863
1/29/2012,817,8871,1,53.43,-17.45,0,23623,17864
1/29/2012,817,10254,1,152.81,-24.93,0,5528,17866
1/29/2012,817,12124,1,135,0,0,23641,17867
1/29/2012,817,22395,1,142.12,0,0,19503,17868
1/29/2012,817,47435,1,45.95,-10.69,0,3519,17870
1/29/2012,817,51750,1,177.74,-21.37,0,8648,17871
1/29/2012,850,7169,1,89.05,-35.26,0,28553,17873
1/29/2012,850,10690,1,89.05,-35.26,0,13737,17874
1/29/2012,850,17902,1,71.24,-35.26,0,19250,17875
1/29/2012,1401,6934,1,78.72,-52.72,0,17290,17876
1/29/2012,804,15676,4,112.56,-14.25,0,15877,17877
1/29/2012,804,17670,1,31.7,0,0,17229,17878
1/29/2012,804,54734,1,63.76,0,0,29585,17880
1/29/2012,1269,29745,1,177.74,0,0,24288,17881
1/29/2012,1269,34047,1,59.49,-29.21,0,26575,17883
1/29/2012,1269,34845,1,213.36,0,0,24889,17884
1/29/2012,1269,49683,1,248.98,0,0,15599,17885
1/29/2012,1269,53271,1,88.69,0,0,25281,17886
1/29/2012,459,15114,1,68.03,-45.59,0,28923,17887
1/29/2012,1160,5737,2,142.48,-70.53,0,16990,17889
1/29/2012,1160,8883,3,640.09,0,0,20064,17891
1/29/2012,1160,14814,1,70.88,-18.17,0,14590,17893
1/29/2012,1160,49242,1,159.93,0,0,4524,17894
1/29/2012,1160,5495,1,106.5,0,0,22460,17897
1/29/2012,1160,53517,1,118.97,-44.52,0,29373,17898
1/29/2012,1160,56874,1,53.43,0,0,10446,17900
1/29/2012,1146,5002,1,35.62,-6.77,0,10447,17904
1/29/2012,1146,5054,1,152.81,0,0,10614,17905
1/29/2012,1146,15601,1,45.95,0,0,2952,17906
1/29/2012,1146,21362,1,89.05,-31.7,0,25422,17908
1/29/2012,1146,22118,1,99.38,-24.93,0,16476,17909
1/29/2012,1146,24707,1,42.39,0,0,1556,17912
1/29/2012,1146,26833,1,92.26,0,0,2724,17913
1/29/2012,1146,28496,1,35.26,-7.12,0,19969,17915
1/29/2012,1146,30453,1,117.19,0,0,19003,17916
1/29/2012,1146,4719,1,49.51,-7.12,0,2371,17918
1/29/2012,1146,4796,1,106.5,0,0,28540,17919
1/29/2012,1146,21894,1,53.43,-3.21,0,23510,17920
1/29/2012,1146,58563,1,63.76,0,0,26545,17921
1/29/2012,1146,13124,1,142.12,0,0,11555,17922
1/29/2012,1146,18707,1,127.88,0,0,21089,17923
1/29/2012,1146,19199,1,42.39,-21.37,0,2655,17924
1/29/2012,1146,34831,1,56.64,0,0,10660,17925
1/29/2012,1146,53048,6,149.6,0,0,2696,17926
1/29/2012,1146,54253,1,53.43,-13.89,0,26598,17927
1/29/2012,1146,58267,1,302.41,0,0,26005,17929
1/29/2012,492,12134,1,118.97,-33.84,0,20208,17930
1/29/2012,492,30861,1,24.58,0,0,15435,17931
1/29/2012,492,32796,1,89.05,-17.45,0,2429,17933
1/29/2012,492,35634,1,17.45,0,0,2871,17934
1/29/2012,1430,23960,1,71.24,-60.2,0,16321,17935
1/29/2012,1107,7532,1,113.63,0,0,19199,17936
1/29/2012,1107,7742,1,142.12,-21.37,0,24781,17939
1/29/2012,1107,15226,1,106.5,-10.69,0,23376,17940
1/29/2012,1107,16260,1,70.88,-21.37,0,2520,17941
1/29/2012,1107,20102,1,70.88,-21.37,0,3862,17942
1/29/2012,1107,21028,1,71.24,-35.26,0,3730,17946
1/29/2012,1107,22524,1,142.12,0,0,12951,17948
1/29/2012,1107,22872,1,117.19,0,0,25180,17951
1/29/2012,1107,24144,1,124.67,-17.45,0,6367,17952
1/29/2012,1107,26298,1,53.07,0,0,28180,17953
1/29/2012,1107,30468,2,213.01,-78.36,0,19106,17955
1/29/2012,1107,55974,1,70.88,-21.37,0,29140,17956
1/29/2012,928,6439,1,47.73,-8.9,0,6920,17957
1/29/2012,928,9499,1,94.04,0,0,17415,17958
1/29/2012,928,13838,1,177.74,0,0,28151,17960
1/29/2012,928,18096,1,177.74,0,0,27811,17962
1/29/2012,928,18689,1,85.13,0,0,4886,17963
1/29/2012,928,20315,1,47.37,-9.26,0,12289,17965
1/29/2012,928,29123,1,94.04,0,0,6521,17966
1/29/2012,928,48703,1,124.67,-45.95,0,2735,17968
1/29/2012,1258,8767,1,76.58,-28.85,0,3398,17971
1/29/2012,1258,12039,4,178.1,-48.44,0,2635,17973
1/29/2012,1258,15144,1,35.26,-32.06,0,23774,17975
1/29/2012,1258,16711,1,36.69,-23.51,0,5152,17976
1/29/2012,1258,22526,1,75.51,0,0,12261,17977
1/29/2012,1258,23842,1,35.26,0,0,25611,17980
1/29/2012,1258,45914,1,142.12,0,0,12081,17983
1/29/2012,214,19021,1,92.26,0,0,2946,17984
1/29/2012,214,21346,2,284.25,-99.74,0,2417,17985
1/29/2012,214,27039,1,99.38,0,0,19434,17987
1/29/2012,214,37176,4,226.54,-56.99,0,24407,17989
1/29/2012,214,37397,3,41.68,0,0,20043,17993
1/29/2012,90,5366,1,21.02,0,0,12113,17994
1/29/2012,90,7229,2,177.39,-14.25,0,29837,17995
1/29/2012,90,9594,1,35.62,-10.33,0,20661,17999
1/29/2012,444,5798,1,45.59,-14.6,0,20548,18000
1/29/2012,444,6109,1,355.84,0,0,14309,18002
1/29/2012,444,8548,1,106.5,0,0,14768,18003
1/29/2012,444,9842,1,71.24,-45.95,0,7938,18005
1/29/2012,444,9951,1,70.88,0,0,215,18006
1/29/2012,444,11146,1,42.39,-42.74,0,29611,18008
1/29/2012,444,11239,1,70.88,0,0,29740,18010
1/29/2012,444,12795,1,31.7,-10.69,0,23746,18012
1/29/2012,444,15481,1,137.49,0,0,4934,18013
1/29/2012,444,20622,1,24.58,0,0,21732,18014
1/29/2012,444,21686,1,56.64,-21.37,0,16427,18017
1/29/2012,444,21966,1,81.57,0,0,22354,18018
1/29/2012,444,24094,1,159.93,0,0,7930,18021
1/29/2012,444,24656,1,99.38,0,0,26745,18022
1/29/2012,444,28955,1,106.5,0,0,1658,18023
1/29/2012,444,30518,1,35.62,-10.33,0,12257,18025
1/29/2012,444,31667,1,177.74,0,0,25124,18026
1/29/2012,444,33414,1,149.25,-3.56,0,17735,18029
1/29/2012,444,33598,1,53.07,0,0,18432,18031
1/29/2012,444,34290,1,170.62,0,0,1199,18032
1/29/2012,444,34394,1,106.5,0,0,22524,18033
1/29/2012,1132,6215,1,115.41,0,0,18871,18035
1/29/2012,1132,18771,2,178.1,-99.02,0,9008,18036
1/29/2012,1132,27605,1,35.26,0,0,779,18037
1/29/2012,1132,34567,4,71.24,-69.82,0,11206,18038
1/29/2012,231,37003,1,45.95,0,0,12646,18039
1/29/2012,231,9454,1,70.88,0,0,21830,18041
1/29/2012,231,23806,2,70.53,-42.74,0,5170,18044
1/29/2012,231,30367,2,400.72,0,0,24572,18045
1/29/2012,231,31893,1,67.32,0,0,11954,18048
1/29/2012,901,9235,1,35.62,-17.45,0,7625,18049
1/29/2012,901,10451,1,59.49,-36.33,0,14415,18051
1/29/2012,901,11031,1,59.49,-11.4,0,13219,18052
1/29/2012,901,11642,1,35.62,-17.45,0,23465,18055
1/29/2012,901,11692,1,78.01,-28.5,0,14548,18056
1/29/2012,901,15653,1,71.24,-10.33,0,28532,18058
1/29/2012,901,19900,1,13.18,-7.84,0,17516,18060
1/29/2012,901,20102,1,70.88,-21.37,0,4083,18062
1/29/2012,901,23673,3,106.86,-52.36,0,16034,18064
1/29/2012,901,25200,1,106.86,-17.45,0,9565,18067
1/29/2012,901,29847,1,35.62,-17.45,0,28909,18070
1/29/2012,901,32573,1,47.73,-8.9,0,29784,18071
1/29/2012,901,32725,1,71.24,-17.45,0,3445,18075
1/29/2012,901,33761,1,380.78,0,0,12597,18078
1/29/2012,901,45252,1,66.97,-50.22,0,25698,18082
1/29/2012,1159,4547,1,167.06,0,0,18691,18083
